seller,product_count,avg_rate,total_reviews
بیگ ماز,25,13.76,162
 کهنمو شاپ,80,13.725,216
هدیلند,88,13.704545454545455,37
پینک شاپ کیتی,27,13.703703703703704,8
الیشا مد,46,13.652173913043478,11
نسرین شاپ,76,13.631578947368421,62
گالری تاپ,565,13.582300884955751,954
متین تجارت پایدار,373,13.58176943699732,6136
شاین سیلور,165,13.575757575757576,91
کاروانا شاپ,206,13.572815533980583,59
بازرگانی مولانیزا,112,13.571428571428571,312
گالری مهرسا ناز,34,13.529411764705882,7
جهان آکواریوم,169,13.52662721893491,44
گالری طلا کاکامی,21,13.523809523809524,12
زیورالات چوبی بهراد,37,13.513513513513514,8
بن سل,34,13.470588235294118,17
داجو,65,13.415384615384616,18
لاولی تویز,20,13.4,7
لناسنتر,494,13.380566801619434,116
پوشاک نی نی جان,28,13.357142857142858,7
سویل مارکت,30,13.333333333333334,7
پرن ساری,63,13.333333333333334,11
جهان علم,78,13.333333333333334,86
فانتزی هوم,36,13.333333333333334,7
بازرگانی امید تهران,110,13.272727272727273,29
شاداب گالری,55,13.272727272727273,11
کوچ مارکت کرج,39,13.23076923076923,127
گلیش,529,13.217391304347826,201
ملکه رویاها,25,13.2,8
گالری هنر و کیمیا,719,13.184979137691238,216
بازرگانی برند اسپرت ,606,13.184818481848184,139
مینزیفا,26,13.153846153846153,21
دنیای کاترین,116,13.137931034482758,46
تک سیتی,83,13.132530120481928,53
فست کالا,186,13.075268817204302,83
گالرى دوقلوها,23,13.043478260869565,3
سلیم اپتیک,168,13.023809523809524,38
دنیای ملورین,548,12.97080291970803,205
اسمونی مارکت,191,12.890052356020943,188
دوات کتاب,167,12.874251497005988,85
پاستل گالرئ,55,12.872727272727273,28
رادکس گالری,550,12.86909090909091,206
هنر اسپادانا,28,12.857142857142858,4
پوشاک ایواشاپ,63,12.825396825396826,15
آی باکلاه,27,12.814814814814815,12
چی چی لاس,124,12.806451612903226,99
آرتیمل,332,12.783132530120483,183
چرم آرسیس,52,12.76923076923077,23
مام سین,181,12.751381215469614,46
پارلاما,22,12.727272727272727,5
بیوتی گراف,22,12.727272727272727,4
بامبیلیپ,3576,12.699664429530202,6808
آوا زمان گالری,403,12.694789081885856,143
آنی لوکس لند,291,12.694158075601374,68
تصفیه آب خانگی نور,143,12.685314685314685,62
نقرینوگالری,118,12.661016949152541,19
بلک مارک,22,12.636363636363637,207
ویرمان,101,12.633663366336634,38
کنکور طلائی,32,12.625,8
ون گوک,26,12.615384615384615,32
 گلبرگ,540,12.58148148148148,126
پارسینه تجارت دیانا,152,12.578947368421053,109
ست لوکس,47,12.553191489361701,10
فروشگاه خانم های مشهدی,22,12.545454545454545,73
اتم گالری,41,12.536585365853659,41
گالری شانلی پلاس,151,12.516556291390728,46
کاردوربین,20,12.5,4
هایپر اکو,52,12.5,34
الماس,424,12.495283018867925,96
کیفیت ممتاز,46,12.478260869565217,10
الیزا سوینگ,40,12.45,12
کیانی آرت,94,12.446808510638299,30
جستر,362,12.430939226519337,131
هیواد نو,29,12.413793103448276,5
میرک,20,12.4,707
آنا تویز,30,12.4,33
مارمارا,40,12.4,18
گالری فیاض,21,12.380952380952381,3
کاندید اسپرت,1893,12.341257263602747,2087
لاماسو بازار,77,12.337662337662337,40
چرم کرمانی,189,12.306878306878307,48
بازرگانی نیلسا,164,12.28048780487805,175
آنالینا شاپ,44,12.272727272727273,8
حافظ اوت لت,152,12.263157894736842,30
اوژن شاپ,33,12.242424242424242,30
شیک پوش ایرانی,179,12.23463687150838,93
کیدی مد,36,12.222222222222221,6
قصر پریا,200,12.22,159
اپتیک مدرن ,46,12.173913043478262,8
صنایع دستی سما,138,12.159420289855072,90
سا رار,51,12.156862745098039,9
سراج احسان,27,12.148148148148149,258
 زنجیره,275,12.123636363636363,311
آیپی استور,50,12.12,32
عینک ونوسا,69,12.115942028985508,24
گالری روشانو,90,12.11111111111111,22
یوز تریکو,84,12.095238095238095,21
یار اسپرت,269,12.089219330855018,59
تروفو روم,108,12.018518518518519,21
ایکیا شاپ,20,12.0,3
دی تهران جی,25,12.0,5
پوشاک بانوان ابریشم,142,11.985915492957746,88
ناز نارین,157,11.961783439490446,62
وایت روبان,58,11.89655172413793,12
اركان,29,11.862068965517242,7
تولید ساز های موسیقی فیدا,27,11.851851851851851,4
یارطلا,22,11.818181818181818,4
کفش پاشیک,84,11.80952380952381,30
پوشاک نکیسا,50,11.8,9
های ترندی,56,11.785714285714286,8
ساعت رویایی,27,11.777777777777779,4
تمام چرم پلاس,46,11.73913043478261,8
ارزان تامین,58,11.724137931034482,23
آسیامال,98,11.714285714285714,42
لوکس آویز ساعت,188,11.627659574468085,51
ماهسایان,21,11.619047619047619,8
بازرگانی پاپوشا,312,11.602564102564102,87
شروین پخش,193,11.585492227979275,101
مبین ایده,2791,11.573629523468291,752
فرناد گالری,42,11.571428571428571,13
اگمنت,31,11.548387096774194,120
گالری جهان,1101,11.547683923705723,1748
آکو هنر,5425,11.547649769585254,2935
نلا,26,11.538461538461538,9
پونی کوچولو,39,11.538461538461538,101
سان بایت,25,11.52,10
بادامه کالا,49,11.510204081632653,164
زیر و زبر,162,11.506172839506172,74
صحرا استایل,20,11.5,4
آناهیتا مارکت,88,11.477272727272727,15
سی اچ آر ,378,11.465608465608465,817
آرمانی کارت,21,11.428571428571429,3
آرانیک,88,11.409090909090908,23
پوشاک افرا,409,11.408312958435207,88
ثمین یار,128,11.40625,25
هپی اسپرت,90,11.4,26
فروشگاه روزاندیش,30,11.333333333333334,6
بانه اسپرت,38,11.31578947368421,10
مدیالندز,95,11.305263157894737,34
پروشات تم,23,11.304347826086957,4
دیریم,89,11.303370786516854,236
بلک مون گالری,102,11.27450980392157,19
پوشاك بچگانه گلچين بهاران,22,11.272727272727273,9
گالری کابل,164,11.268292682926829,267
شیکا پا,135,11.25925925925926,22
پارسیان چارسو,203,11.231527093596059,57
مدیوار,33,11.212121212121213,8
گالری برگ سبز,25,11.2,5
نورآ,34,11.176470588235293,5
چرم اوال,34,11.176470588235293,4
سنگ های جادویی,34,11.176470588235293,9
آمیسی گالری,23,11.130434782608695,12
تام اسپرت,5018,11.127939418094858,6136
 گلاک,195,11.076923076923077,29
گالری صادقی,45,11.066666666666666,45
لطیف آفرینان وسام آسا,85,11.058823529411764,11
کیوآر,91,11.054945054945055,28
گلسا کالکشن,96,11.041666666666666,17
جورو شاپ,187,11.037433155080214,71
علی ونوس,29,11.03448275862069,4
ایلان شاپ,29,11.03448275862069,8
اس ای گییرز,94,11.0,15
سیمین فرهنگ,124,11.0,21
نرم افزار محک آذربایجان,20,11.0,4
اسمار لاین,128,10.9375,2294
آرامیش,35,10.857142857142858,6
اترنال گلد رز,238,10.823529411764707,43
اترنال رز,248,10.82258064516129,53
گالری ورزشی حسام,79,10.810126582278482,13
فریوش,47,10.76595744680851,9
سالیکو بوتیک,34,10.764705882352942,8
پگاه کالکشن,21,10.761904761904763,9
بیرشوز,134,10.73134328358209,51
گالری نسیم,118,10.728813559322035,23
ارکان شاپ,109,10.715596330275229,18
طلاب جانبی,516,10.709302325581396,5311
بوراهه سنتر,295,10.705084745762711,127
باراد و راتین,680,10.697058823529412,213
کسل,55,10.690909090909091,12
هارمونی تغییر,35,10.685714285714285,17
گل سنگ شاپ,30,10.666666666666666,4
بازرگانی یاقوت,30,10.666666666666666,4
نیتسیله اکسسوری,298,10.664429530201343,92
ثارنگ,206,10.640776699029127,117
یونی کیدز,86,10.581395348837209,12
بازرگانی آوای ماندگار,35,10.571428571428571,5
مهرآوا,54,10.555555555555555,10
زیب زر اکسسوری,157,10.547770700636942,59
ماربلین,55,10.545454545454545,6
گالری بوف کور,144,10.51388888888889,115
فیشن استار,21,10.476190476190476,4
دورا,21,10.476190476190476,3
فروشگاه تاران,134,10.447761194029852,36
امستور,38,10.421052631578947,63
آژندگالری,27,10.37037037037037,3
ساسا یاشام,29,10.344827586206897,3
کودک خوب من,60,10.333333333333334,9
کارانس,5212,10.314658480429777,4001
آفرا,26,10.307692307692308,9
لاو تک,66,10.303030303030303,9
دیلا,37,10.27027027027027,4
آرام جان,201,10.26865671641791,59
فانیکو,64,10.21875,12
آناشید خیال,49,10.204081632653061,8
واو,30,10.2,22
عسل کوهستان مهدی,79,10.177215189873417,15
کفش پا تک,196,10.153061224489797,35
مجموعه هنری آتریسا,57,10.140350877192983,409
 گالری پاریس,29,10.137931034482758,5
می نی نی,126,10.126984126984127,28
لوازم جانبی چرم سازان,139,10.115107913669064,34
گلبرگ پوش,234,10.11111111111111,74
خانم کفاش,41,10.097560975609756,71
ایران بامبو,43,10.093023255813954,8
زهلن ,360,10.083333333333334,78
آوای نی,25,10.08,21
کیف آژند,55,10.072727272727272,8
عینک کاریان,127,10.047244094488189,28
تیک تات,20,10.0,3
 چرم بابت,30,10.0,3
تیناکید,40,10.0,6
تولیدی قدس,57,10.0,24
مزرعه نکست,39,10.0,12
نیفا مد,38,10.0,8
گالری عطوش,26,10.0,3
گالری نوشاد,31,10.0,7
جی تی هوگرو,214,10.0,34
لینوزین,298,9.993288590604028,57
دورلان,451,9.968957871396896,165
فیروزه  آمیتیس,46,9.956521739130435,11
آشام تویز,99,9.93939393939394,52
گیلدا سفید,155,9.845161290322581,30
براتو,88,9.840909090909092,12
قشم خرید,30,9.8,64
گروه بین المللی ناتروسا,65,9.784615384615385,231
سرژه استایل,436,9.784403669724771,71
ماتیسا گالری,107,9.757009345794392,20
پرسیس طلایی,112,9.732142857142858,24
طوس مد,99,9.676767676767676,24
ترنه استایل,70,9.657142857142857,462
تولیدی نکسون,29,9.655172413793103,4
ممتاز گرافیک,405,9.634567901234568,74
مگا فیتنس,27,9.62962962962963,16
چاپ و طراحی کاربن,54,9.62962962962963,7
گالری ضامن,3723,9.622884770346495,1954
شادیا تویز,280,9.621428571428572,180
انتشارات نامه مهر,112,9.589285714285714,16
تجسم یک هنر,23,9.565217391304348,4
سینستر,31,9.548387096774194,111
لاله طلایی,203,9.54679802955665,39
واچوک,35,9.542857142857143,26
گالری نگارینو,21,9.523809523809524,3
آنکارا شاپ,21,9.523809523809524,2
گالری هنری ویولت,21,9.523809523809524,2
پادرینا,182,9.472527472527473,49
گالری دارلی,682,9.460410557184751,132
پوشاک زنانه مروارید,193,9.450777202072539,39
شاپ شید,58,9.448275862068966,351
سالی پک,188,9.436170212765957,30
آفرمانت,227,9.427312775330396,29
لیمونار گالری,598,9.421404682274247,144
بهشت آباد,66,9.393939393939394,9
ماهان کالاگستر,42,9.380952380952381,1678
سامیل لند,32,9.375,7
ویرستایل,93,9.35483870967742,11
شیک کده,135,9.333333333333334,77
گستر امین,620,9.325806451612904,424
اینفوریا,154,9.311688311688311,21
فشن اسکارف,61,9.311475409836065,23
سنگ حاجی,43,9.30232558139535,4
کیف و کفش نورا,31,9.290322580645162,15
پوشاک والا,147,9.27891156462585,28
شهر فیگور,220,9.272727272727273,28
گالری آسکه,1310,9.262595419847328,270
کالا تجارت فرجاد,229,9.25764192139738,29
نگین آرمان تجارت,39,9.23076923076923,6
آذر سلر,56,9.214285714285714,12
شاین واچ,114,9.175438596491228,22
اعیان کیدز,96,9.166666666666666,13
فراهانی فر,259,9.166023166023166,36
قلم ایران,142,9.154929577464788,26
باستیان گالری,986,9.13184584178499,275
گنجینه ساعت استار,23,9.130434782608695,4
لباس کودک بست,1036,9.115830115830116,205
کارنشو,124,9.112903225806452,18
کوک مک پلاس,31,9.096774193548388,328
گلد بیلیون,737,9.082767978290367,493
شاینی استاف,139,9.079136690647482,52
مرواریدسرخ,150,9.066666666666666,23
صنایع دستی الماس,59,9.05084745762712,8
گالری شانا,42,9.047619047619047,5
مستر لوکی,42,9.047619047619047,4
پوشاک تاپ لند,126,9.047619047619047,19
مک نیل,25,9.04,6
چیکی توی,90,9.022222222222222,23
آرین گلابتون,421,9.021377672209026,89
هویاگالری,59,9.016949152542374,13
کار روبیک,30,9.0,4
بهاریا,28,9.0,13
سبا تویز,127,8.992125984251969,106
گیرای,148,8.972972972972974,41
استرایپس,107,8.97196261682243,16
کارا گلبرگ,148,8.95945945945946,195
کالاکو,1711,8.94915254237288,451
کتاب  آداش,38,8.947368421052632,5
کالای خواب پروشات,3751,8.94534790722474,1498
سرای ساعت,87,8.942528735632184,21
فروشگاه سیسمونی آدانا,85,8.941176470588236,10
بارمان دکور چاپ,2522,8.91593973037272,523
فریور,82,8.902439024390244,11
پوشاک آیکلوتز,60,8.9,26
محسنی,123,8.878048780487806,29
محصولات شاد,834,8.865707434052759,207
اکسسوری ماهو ,108,8.851851851851851,55
دکتر ضی,92,8.804347826086957,13
ذین و فر,25,8.8,3
چاپ آلفا,32,8.75,3
زرنگار,24,8.75,4
فروشگاه استوک اروپایی,32,8.75,5
نوآوران تک,536,8.708955223880597,282
گالری گلد,23,8.695652173913043,7
دابکو,208,8.692307692307692,53
لا گالریا,56,8.678571428571429,9
هنرکده ناب,30,8.666666666666666,3
سارن,59,8.64406779661017,21
فروشگاه نقره رضازاده,128,8.640625,75
خانه فرش,44,8.636363636363637,5
خانه ایکی,22,8.636363636363637,5
بنیس استایل,446,8.57847533632287,69
الراد گالری,65,8.553846153846154,18
ارکیده,238,8.529411764705882,69
لیدل پوش,160,8.5125,49
برگ و باد,100,8.5,17
نمایشگاه ساعت حاج صباغ ,184,8.478260869565217,28
دریم پو شاپ,135,8.42962962962963,65
داتیس گالری,95,8.421052631578947,12
سیتی واچ,78,8.41025641025641,24
آلا بیبی شاپ,76,8.368421052631579,41
بازرگانی تجارت خاورمیانه,24,8.333333333333334,2
رزا مارکت,60,8.333333333333334,7
رومو,30,8.333333333333334,5
کولیت,48,8.333333333333334,5
پاپو هوم,179,8.324022346368714,20
کتاب و نوشت افزار علیرضا,560,8.317857142857143,930
اس بی ام,27,8.296296296296296,8
آس کالا کمپانی,80,8.275,16
الماس امیران,22,8.272727272727273,22
فروشگاه آرکوشپ,633,8.27172195892575,99
لیلیوم گلد,52,8.26923076923077,6
گروه لایکو,23,8.26086956521739,4
پرنیسا,34,8.235294117647058,3
فروشگاه یوشا,150,8.226666666666667,36
اورز,56,8.214285714285714,6
میم کاور,2476,8.193053311793214,375
آبینه,440,8.168181818181818,61
سیده,1040,8.163461538461538,1567
کژال اسپرت,64,8.15625,24
نانوبازار,59,8.135593220338983,5
آلمان مارکت,240,8.133333333333333,56
 بازار نمک,31,8.129032258064516,20
حصار چال,21,8.095238095238095,4
صنایع دستی صفائی,21,8.095238095238095,3
کاری ماماما,34,8.058823529411764,5
کژوال پوش,35,8.0,6
گالری شاهزاده,30,8.0,3
راینو شاپ,20,8.0,3
تنیس اسپرت,35,8.0,3
سوکالکشن,25,8.0,3
لگو استور,38,8.0,11
استودیو هنری ژانو,18451,7.9923039401658444,5644
پرستیژ کالا,3400,7.987058823529412,550
صوفی پک,38,7.947368421052632,17
گالری رامش,29,7.931034482758621,6
فروشگاه بندار,266,7.924812030075188,47
فروشگاه و مزون روشا,123,7.91869918699187,26
بازرگانی ژومانیز,67,7.91044776119403,753
آلتین کتاب,40,7.85,7
مای پکس,269,7.828996282527881,41
پوشینه کالا,102,7.803921568627451,22
گالری ساعت ویوا,48,7.791666666666667,15
فروشگاه رمیو ,36,7.777777777777778,4
طلای فراهانی,49,7.755102040816326,6
کیف و کفش شیک پوشان,37,7.72972972972973,5
آلدی شاپ,22,7.7272727272727275,3
حجاب نگارا,56,7.714285714285714,20
هانا کالا,20,7.7,9
دی جی گود,287,7.686411149825784,63
لاکچری بیبی شاپ,79,7.670886075949367,11
پیناکل مارکت,49,7.63265306122449,204
تن یار اسپرت,42,7.619047619047619,6
محصولات هنری الینا,36,7.611111111111111,6
چوبچی,79,7.594936708860759,7
آرون تک,58,7.586206896551724,16
پامارو,37,7.5675675675675675,4
گابیانی,27,7.555555555555555,3
فروشگاه کتونی پیک اسپرت,45,7.555555555555555,5
رویای گلبرگ خاطره,40,7.55,7
آرت بوک,111,7.54954954954955,24
موج روز,40,7.5,4
صنایع دستی صدر,151,7.496688741721854,28
پارسیان کتاب,23,7.478260869565218,6
اداس,59,7.4576271186440675,7
کیف کفش کیمیا,75,7.413333333333333,12
بانک کتاب ناهید,61,7.377049180327869,9
نست کیدز,161,7.354037267080745,23
کرمان ژیوار,49,7.346938775510204,10
گالری پاتریکا,26,7.3076923076923075,34
سیمارا,22,7.2727272727272725,2
فروشگاه اگزرسیس,22,7.2727272727272725,2
گروه هنری سرنا,415,7.2626506024096384,42
آس تهران,771,7.2347600518806745,111
ترند اپتیک,398,7.231155778894473,51
خندالو,7687,7.213477299336542,2602
مخمل شاپ,53,7.169811320754717,10
هیل شاپ,284,7.147887323943662,35
کی مد استایل,192,7.145833333333333,32
قلاب بافی رعنا و ریحان,35,7.142857142857143,5
کروم شاپ,228,7.140350877192983,33
مسیحا بیوتی,92,7.108695652173913,13
گروه هنری مهر,31,7.096774193548387,3
استانبول دات کام,343,7.096209912536443,70
جامه یاب,629,7.023847376788553,157
پوشاک عزیز,152,7.0131578947368425,15
فروشگاه تخصصی فیروزه,360,7.011111111111111,48
گالری ماه کادو,121,6.925619834710743,135
گالری ثانیه ها,253,6.924901185770751,105
سیتی مارکت دات شاپ,128,6.921875,17
روسری و شال بهشال,58,6.896551724137931,7
تراولتراپی,107,6.878504672897196,15
ساعت سوئیس,71,6.845070422535211,37
جهان پیشرو,1083,6.843951985226224,341
آلیند,38,6.842105263157895,4
آبادشت,41,6.829268292682927,3
الیویا,83,6.819277108433735,10
هنر و زمان,294,6.816326530612245,39
مارکت سنتر منصوری,247,6.809716599190283,179
گلد تلکام,795,6.777358490566038,120
پطروس,34,6.764705882352941,6
شهرجوراب,37,6.756756756756757,129
آقای برند ,86,6.744186046511628,9
جفت پوش,46,6.739130434782608,6
خیابان بوک,50,6.72,9
عطاری ادویان,23,6.695652173913044,36
عاطیما,27,6.666666666666667,3
بیتی کالکشن,45,6.666666666666667,3
چرم آی مد,27,6.666666666666667,2
لژور,30,6.666666666666667,2
تجاسب,39,6.666666666666667,3
اریگامی لند,22,6.636363636363637,435
مادام رز استور,87,6.597701149425287,13
عینک پرسیس,91,6.593406593406593,9
نقره زمانی,38,6.578947368421052,4
تعالی,45,6.5777777777777775,11
آندیا مارکت,66,6.545454545454546,20
شیک ترین ها,385,6.535064935064935,61
شیکامزون,2791,6.53099247581512,377
بی بی برند,42,6.523809523809524,5
دایا استور,46,6.521739130434782,4
نی نی می یو,85,6.470588235294118,9
کودکانه های من,62,6.419354838709677,22
توسعه کالای دماوند,191,6.408376963350785,41
تچر,64,6.40625,7
نلا استور,50,6.4,5
زرسین,33,6.363636363636363,4
نیل شاپ,140,6.357142857142857,11
دریم مد,63,6.349206349206349,8
برکاکید,454,6.3392070484581495,169
کاسیو مد,124,6.32258064516129,15
لونی ماژ,25,6.32,21
ساحل استایل,20,6.3,4
اسپورتاپ,32,6.25,3
گیچ گالری,22,6.181818181818182,115
لنااسکارف,55,6.181818181818182,4
لیدی شاپ مشهد,246,6.178861788617886,353
لیمو لاکچری,776,6.164948453608248,102
زیگ زاگ استور,135,6.103703703703704,17
گالری زیوین,173,6.08092485549133,22
اطلس استایلیش,933,6.079314040728832,218
عطاری مجذوبی,225,6.071111111111111,23
ناری سنتر,245,6.0,23
ایدن گاردن,83,5.951807228915663,127
کوکو پنبه,176,5.943181818181818,88
تویلند گیشا,207,5.893719806763285,75
گات,180,5.888888888888889,16
همکلاسی خوب,80,5.875,138
امنیت پلاس,25,5.84,8
ساعت پندار,399,5.839598997493734,112
بازرگانی میلادی,693,5.838383838383838,79
برکت ناب,85,5.8352941176470585,7
کریزی توی,24,5.833333333333333,2
پیک اسپرت,79,5.822784810126582,6
برنز ارم,110,5.818181818181818,9
کیامزون,98,5.816326530612245,10
لاو استور,209,5.7894736842105265,20
ساعت چکاوک,28,5.714285714285714,5
بامبو تجارت,189,5.714285714285714,17
سورا گالری,35,5.714285714285714,7
نیرا نور,28,5.714285714285714,2
کوشا اکسسوری,94,5.702127659574468,32
 یاس پوشان,107,5.700934579439252,14
بومی و محلی لوبلی,295,5.694915254237288,24
ناهید مد,122,5.655737704918033,11
خانم آقا,447,5.655480984340045,46
مرکزچاپ پرمانه,6159,5.647020620230557,3529
لگو زیبا,45,5.644444444444445,70
سیتا مد,39,5.641025641025641,4
کفش مهرشانا,78,5.641025641025641,6
عسل پلنگا,31,5.612903225806452,8
نوین ایده,41,5.609756097560975,7
صنایع دستی و سنتی فاخر,323,5.603715170278638,24
فروشگاه نارون شاپ,123,5.5772357723577235,23
گالری مس مشربه,61,5.573770491803279,5
سعید اپتیک,72,5.555555555555555,5
اسباب بازی آرماغان,90,5.555555555555555,5
روماک,66,5.545454545454546,7
پیلاپیلا,1741,5.537047673750718,247
مزون حس,29,5.517241379310345,2
پارچه سعید,161,5.515527950310559,18
شایا تجارت,355,5.498591549295774,42
سو مو استور,491,5.486761710794298,55
سراج باشی,84,5.476190476190476,10
کیف و کفش شمس,132,5.454545454545454,11
گالری حما,44,5.454545454545454,4
فروشگاه کالای آرمانی,22,5.454545454545454,2
نظایر,44,5.454545454545454,3
آران گالری,46,5.434782608695652,4
جوینده دانش,35,5.428571428571429,3
کلاپا,48,5.416666666666667,4
هزاره گالری,78,5.384615384615385,6
زمان و زیور,749,5.359145527369827,82
تی ست,60,5.333333333333333,9
صنایع دستی شبرنگ ,67,5.2835820895522385,8
پارسا آریانا,231,5.2813852813852815,20
گالری فیدانو,138,5.27536231884058,14
نشر متخصصان,171,5.2631578947368425,12
سفال کده سپهر,44,5.2272727272727275,4
گالری کاشی رنگی,23,5.217391304347826,2
پوشاک نسرین,73,5.205479452054795,6
بازرگانی پانیس,27,5.185185185185185,2
ارکا,71,5.183098591549296,29
آتالانته,252,5.174603174603175,23
چرم آیدان,31,5.161290322580645,2
تاب طره,243,5.152263374485597,31
نقره صدر,208,5.144230769230769,25
آیمهر شاپ,35,5.142857142857143,2
ماهیلا,42,5.142857142857143,6
ریژاو,43,5.116279069767442,4
ترنگ شاپ,51,5.098039215686274,3
میراث زمین,169,5.088757396449704,9
راد صنعت ایرانیان,237,5.063291139240507,20
آمورا,87,5.057471264367816,6
توسعه امید,36,5.0,2
پوشاک تایتان,20,5.0,1
جومانجی توی,38,5.0,3
سوییم لند کورش,44,5.0,4
سارمیس,20,5.0,2
ثن سین,20,5.0,1
گیفت شاپ آمیتیس,208,5.0,14
ناریان,20,5.0,2
طراحان  سیب نارنجی,76,5.0,7
محسام,122,4.967213114754099,36
رزمشکی,38,4.947368421052632,3
اورجیمارک,113,4.902654867256637,8
کیلا ترک,37,4.864864864864865,3
شاکرین بافت,37,4.864864864864865,3
بنویدی,93,4.838709677419355,7
داتیس مارکت,149,4.832214765100671,11
مثلث برمودا,71,4.816901408450704,33
شهر مدل,27,4.814814814814815,3
مزون بهپوشان,46,4.782608695652174,3
بازرگانی کمالی,67,4.776119402985074,4
کارا بالیک,21,4.761904761904762,1
آسای,21,4.761904761904762,1
کامک آروین,21,4.761904761904762,1
نمدکالا,124,4.709677419354839,11
ترنج فردوس,20,4.7,3
ترانه,30,4.666666666666667,2
نیکان تجارت هاشمی,54,4.62962962962963,4
بوستان سنقر,468,4.589743589743589,27
فروشگاه دم,220,4.572727272727272,20
فیت پلاس ,57,4.56140350877193,3
خوشه چین کالا,44,4.545454545454546,7
تندیس کودک,53,4.528301886792453,3
فروشگاه گالری مقدم,115,4.521739130434782,6
فروشگاه میرکالا,930,4.498924731182796,1817
هدیک استور,163,4.478527607361963,14
صندل ارزانی,55,4.472727272727273,75
خانه چرم تبریز,150,4.466666666666667,9
کیتز,36,4.444444444444445,2
عینک مجیدی,27,4.444444444444445,3
شهراکسسوری,70,4.428571428571429,5
فروشگاه پوشاک پریا,24,4.416666666666667,7
ترابی گالری,268,4.395522388059701,34
آلند گالری,431,4.3944315545243615,49
گالری خان یاشار,41,4.390243902439025,2
کالای خواب رز,23,4.3478260869565215,1
گلوریا فشن,23,4.3478260869565215,1
شرکت چرم درسا,148,4.324324324324325,8
خانه کتاب ایران,44,4.318181818181818,5
ماگ نایس,68,4.294117647058823,7
وص مد,42,4.285714285714286,3
گالری گل ارکیده,190,4.2631578947368425,21
آنیلا گالری,78,4.230769230769231,6
بازرگانی ایران مد,28,4.214285714285714,12
پرسا گالری,56,4.214285714285714,8
چرم سورنا,114,4.2105263157894735,9
 برزی شاپ,208,4.1923076923076925,112
پسرک لباس فروش,196,4.183673469387755,19
سر و سامون,96,4.166666666666667,5
تیک پوشاک,24,4.166666666666667,1
لی کوپر,41,4.146341463414634,3
پیشروگستران,421,4.133016627078385,27
کاتانا,3984,4.11144578313253,296
فیلیچی شاپ,83,4.096385542168675,8
کتانی آرژانتین,44,4.090909090909091,2
مردادی,23,4.086956521739131,3
لیردا گلد,17774,4.079104309665804,1518
پرایوت بوتیک,143,4.055944055944056,9
گیلواره زراوشان,1105,4.018099547511312,149
گالری کرونو,320,4.0125,21
آقای سرگرمی,20,4.0,1
صنایع دستی پادوک,70,4.0,3
فروشگاه اسمایل,45,4.0,2
ریحا بیوتی,523,3.9464627151051626,326
کیدوپلاس,306,3.9411764705882355,17
نارگلد گالری,13598,3.9399911751728194,5734
گالری نقش نگار,61,3.9344262295081966,3
گالری عینک ملیکا,36,3.888888888888889,2
کرابو,7295,3.871418779986292,534
ترندشاپ,31,3.870967741935484,2
طب آفرین آذربایجان,26,3.8461538461538463,1
کیدرس,26,3.8461538461538463,1
گالری مستور,26,3.8461538461538463,2
آذر پردازش,26,3.8461538461538463,2
آبرنگستان,26,3.8461538461538463,1
آرشام لیدر,25,3.84,1
کیاشاشاپ,1011,3.8358061325420376,71
جوراب کایرا,47,3.8297872340425534,2
سما گالری مرکزی,47,3.8297872340425534,2
یکتامارکت,23,3.8260869565217392,116
کیف و کفش الینور,23,3.8260869565217392,12
دیاموند بوتیک,97,3.814432989690722,9
رترو دودز,21,3.8095238095238093,1
الی شال,21,3.8095238095238093,2
شادان استایل,21,3.8095238095238093,1
مدادرنگی من  ,63,3.8095238095238093,3
بازرگانی تاس,140,3.7857142857142856,7
درامو,4315,3.7770567786790266,394
ساکاها,25,3.76,3
چاپ زیبا,970,3.7237113402061857,66
لپ گلی توی,21,3.7142857142857144,21
سفیران رایحه ساز,27,3.7037037037037037,1
اپتیک آیلند,27,3.7037037037037037,3
نادی شاپ گلد,27,3.7037037037037037,1
میس مد,27,3.7037037037037037,2
اورجینال مد,27,3.7037037037037037,1
کاتالوگ فارسی,20,3.7,8
میانه,20,3.7,3
کلبه ی جوراب,49,3.673469387755102,3
فروشگاه رانژ,1875,3.6725333333333334,237
موسسه بافت ستاری,63,3.6507936507936507,4
ویمی,159,3.647798742138365,8
گالری ریتون,22,3.6363636363636362,2
گلوریا لایت,51,3.607843137254902,5
پیشگام تجارت پارسه کیش,25,3.6,4
پوشاک پارسا امیری,25,3.6,2
والاپوش,420,3.5952380952380953,19
خواب سینا,78,3.58974358974359,3
بابک تویز,28,3.5714285714285716,1
اورنامنت استور,28,3.5714285714285716,1
روکش صندلی سوشیانت,28,3.5714285714285716,1
انتشارات طلایی,3845,3.566710013003901,293
واچ مارکت,766,3.5326370757180157,52
آماریسا,23,3.4782608695652173,1
آدخت مرکزی,75,3.466666666666667,4
کوزالند,55,3.4545454545454546,3
سبک زندگی عرشیان,29,3.4482758620689653,1
پرگاس گالری,93,3.4408602150537635,4
فروشگاه سیاوش مقدم,35,3.4285714285714284,2
اکسسوریسیتی,3408,3.4172535211267605,1132
خاتمستان,53,3.3962264150943398,2
وال24,112,3.392857142857143,5
گالری توس,23,3.391304347826087,56
پارچه سرای مانا,59,3.389830508474576,2
گالری طلای مریم,298,3.389261744966443,70
هنرکده آریا آرت,97,3.3608247422680413,893
